Time,Sensor,Signal,Activity
2010-01-24 06:39:22.734001,D032,OPEN,Other_Activity
2010-01-24 06:39:25.015001,M004,ON,Other_Activity
2010-01-24 06:39:28.312001,D032,CLOSE,Other_Activity
2010-01-24 06:39:29.031001,M004,OFF,Other_Activity
2010-01-24 06:39:31.625001,M004,ON,Other_Activity
2010-01-24 06:39:35.625001,M004,OFF,Other_Activity
2010-01-24 06:39:38.218001,M004,ON,Other_Activity
2010-01-24 06:39:39.515001,D032,OPEN,Other_Activity
2010-01-24 06:39:42.531001,M004,OFF,Other_Activity
2010-01-24 06:39:44.812001,M004,ON,Other_Activity
2010-01-24 06:39:47.515001,D032,CLOSE,Other_Activity
2010-01-24 06:39:48.828001,M004,OFF,Other_Activity
2010-01-24 06:39:50.812001,M004,ON,Other_Activity
2010-01-24 06:39:54.421001,M008,ON,Other_Activity
2010-01-24 06:39:55.140001,M004,OFF,Other_Activity
2010-01-24 06:39:58.437001,M008,OFF,Other_Activity
2010-01-24 06:40:00.359001,M008,ON,Other_Activity
2010-01-24 06:40:04.312001,M008,OFF,Other_Activity
2010-01-24 06:40:10.234001,M007,ON,Other_Activity
2010-01-24 06:40:13.546001,M015,ON,Other_Activity
2010-01-24 06:40:14.218001,M007,OFF,Other_Activity
2010-01-24 06:40:17.234001,M015,OFF,Other_Activity
2010-01-24 06:40:20.531001,M003,ON,Other_Activity
2010-01-24 06:40:24.421001,M003,OFF,Other_Activity
2010-01-24 06:40:26.437001,M003,ON,Meal_Preparation
2010-01-24 06:40:27.406001,M015,ON,Meal_Preparation
2010-01-24 06:40:29.406001,D027,OPEN,Take_Medicine
2010-01-24 06:40:30.406001,M003,OFF,Take_Medicine
2010-01-24 06:40:31.437001,M015,OFF,Take_Medicine
2010-01-24 06:40:32.328001,M003,ON,Take_Medicine
2010-01-24 06:40:36.328001,M003,OFF,Take_Medicine
2010-01-24 06:40:37.593001,D027,CLOSE,Take_Medicine
2010-01-24 06:40:38.343001,M003,ON,Meal_Preparation
2010-01-24 06:40:40.343001,M015,ON,Meal_Preparation
2010-01-24 06:40:42.281001,M003,OFF,Meal_Preparation
2010-01-24 06:40:44.234001,M015,OFF,Meal_Preparation
2010-01-24 06:40:44.921001,M001,ON,Meal_Preparation
2010-01-24 06:40:48.250001,M015,ON,Meal_Preparation
2010-01-24 06:40:48.828001,M001,OFF,Meal_Preparation
2010-01-24 06:40:52.531001,M015,OFF,Meal_Preparation
2010-01-24 06:41:00.109001,M001,ON,Meal_Preparation
2010-01-24 06:41:04.437001,M001,OFF,Meal_Preparation
2010-01-24 06:41:06.312001,M001,ON,Meal_Preparation
2010-01-24 06:41:10.296001,M001,OFF,Meal_Preparation
2010-01-24 06:41:42.328001,M001,ON,Meal_Preparation
2010-01-24 06:41:46.328001,M001,OFF,Meal_Preparation
2010-01-24 06:41:54.515001,D021,OPEN,Meal_Preparation
2010-01-24 06:42:53.921001,D021,CLOSE,Meal_Preparation
2010-01-24 06:43:00.812001,M015,ON,Meal_Preparation
2010-01-24 06:43:03.218001,M003,ON,Meal_Preparation
2010-01-24 06:43:03.812001,D029,OPEN,Meal_Preparation
2010-01-24 06:43:04.828001,M015,OFF,Meal_Preparation
2010-01-24 06:43:06.812001,M015,ON,Meal_Preparation
2010-01-24 06:43:07.421001,M003,OFF,Meal_Preparation
2010-01-24 06:43:09.421001,M003,ON,Meal_Preparation
2010-01-24 06:43:11.125001,M015,OFF,Meal_Preparation
2010-01-24 06:43:13.421001,M003,OFF,Meal_Preparation
2010-01-24 06:43:15.421001,M015,ON,Meal_Preparation
2010-01-24 06:43:15.703001,M003,ON,Meal_Preparation
2010-01-24 06:43:19.000001,M015,OFF,Meal_Preparation
2010-01-24 06:43:19.296001,M003,OFF,Meal_Preparation
2010-01-24 06:43:21.625001,M003,ON,Meal_Preparation
2010-01-24 06:43:22.312001,M015,ON,Meal_Preparation
2010-01-24 06:43:25.906001,M003,OFF,Meal_Preparation
2010-01-24 06:43:26.312001,M015,OFF,Meal_Preparation
2010-01-24 06:43:27.625001,M003,ON,Meal_Preparation
2010-01-24 06:43:28.250001,M015,ON,Meal_Preparation
2010-01-24 06:43:31.500001,M003,OFF,Meal_Preparation
2010-01-24 06:43:32.500001,M015,OFF,Meal_Preparation
2010-01-24 06:43:33.812001,M003,ON,Meal_Preparation
2010-01-24 06:43:35.812001,M015,ON,Meal_Preparation
2010-01-24 06:43:37.781001,M003,OFF,Meal_Preparation
2010-01-24 06:43:38.500001,D029,CLOSE,Meal_Preparation
2010-01-24 06:43:39.812001,M015,OFF,Meal_Preparation
2010-01-24 06:43:40.406001,M003,ON,Meal_Preparation
2010-01-24 06:43:42.828001,M015,ON,Meal_Preparation
2010-01-24 06:43:44.703001,M003,OFF,Meal_Preparation
2010-01-24 06:43:46.125001,M003,ON,Meal_Preparation
2010-01-24 06:43:47.421001,M015,OFF,Meal_Preparation
2010-01-24 06:43:52.703001,M015,ON,Meal_Preparation
2010-01-24 06:43:53.000001,M003,OFF,Meal_Preparation
2010-01-24 06:43:53.328001,M003,ON,Meal_Preparation
2010-01-24 06:43:54.625001,M015,OFF,Meal_Preparation
2010-01-24 06:43:56.015001,M003,OFF,Meal_Preparation
2010-01-24 06:43:56.906001,M007,ON,Other_Activity
2010-01-24 06:44:00.921001,M007,OFF,Other_Activity
2010-01-24 06:44:02.203001,M017,ON,Other_Activity
2010-01-24 06:44:04.500001,M009,ON,Other_Activity
2010-01-24 06:44:06.234001,M017,OFF,Other_Activity
2010-01-24 06:44:08.812001,M009,OFF,Other_Activity
2010-01-24 06:44:11.500001,M011,ON,Other_Activity
2010-01-24 06:44:15.812001,M011,OFF,Other_Activity
2010-01-24 06:44:36.515001,M011,ON,Other_Activity
2010-01-24 06:44:40.796001,M011,OFF,Other_Activity
2010-01-24 06:44:42.515001,M010,ON,Other_Activity
2010-01-24 06:44:46.828001,M010,OFF,Other_Activity
2010-01-24 06:44:47.796001,M010,ON,Other_Activity
2010-01-24 06:44:52.421001,M010,OFF,Other_Activity
2010-01-24 06:44:53.718001,M010,ON,Other_Activity
2010-01-24 06:44:57.718001,M010,OFF,Other_Activity
2010-01-24 06:45:00.593001,M010,ON,Other_Activity
2010-01-24 06:45:04.906001,M010,OFF,Other_Activity
2010-01-24 06:45:08.203001,M010,ON,Other_Activity
2010-01-24 06:45:12.515001,M010,OFF,Other_Activity
2010-01-24 06:45:23.375001,M010,ON,Other_Activity
2010-01-24 06:45:27.421001,M010,OFF,Other_Activity
2010-01-24 06:45:30.015001,M010,ON,Other_Activity
2010-01-24 06:45:34.015001,M010,OFF,Other_Activity
2010-01-24 06:45:36.312001,M009,ON,Other_Activity
2010-01-24 06:45:36.609001,M017,ON,Other_Activity
2010-01-24 06:45:40.218001,M009,OFF,Other_Activity
2010-01-24 06:45:40.609001,M017,OFF,Other_Activity
2010-01-24 06:45:44.484001,M007,ON,Other_Activity
2010-01-24 06:45:47.796001,M015,ON,Other_Activity
2010-01-24 06:45:48.812001,M007,OFF,Other_Activity
2010-01-24 06:45:51.812001,M015,OFF,Other_Activity
2010-01-24 06:45:52.406001,M003,ON,Other_Activity
2010-01-24 06:45:52.812001,D029,OPEN,Other_Activity
2010-01-24 06:45:53.812001,M015,ON,Other_Activity
2010-01-24 06:45:56.125001,M003,OFF,Other_Activity
2010-01-24 06:45:57.703001,M015,OFF,Other_Activity
2010-01-24 06:45:58.109001,D029,CLOSE,Other_Activity
2010-01-24 06:45:59.000001,M003,ON,Other_Activity
2010-01-24 06:46:01.718001,M015,ON,Other_Activity
2010-01-24 06:46:03.312001,M003,OFF,Other_Activity
2010-01-24 06:46:05.609001,M015,OFF,Other_Activity
2010-01-24 06:46:56.781001,M003,ON,Other_Activity
2010-01-24 06:46:59.781001,M015,ON,Other_Activity
2010-01-24 06:47:01.109001,M003,OFF,Other_Activity
2010-01-24 06:47:01.703001,M015,OFF,Other_Activity
2010-01-24 06:47:04.093001,M003,ON,Other_Activity
2010-01-24 06:47:08.296001,M003,OFF,Other_Activity
2010-01-24 06:47:12.609001,M003,ON,Other_Activity
2010-01-24 06:47:13.593001,M015,ON,Other_Activity
2010-01-24 06:47:16.312001,M003,OFF,Other_Activity
2010-01-24 06:47:17.906001,M015,OFF,Other_Activity
2010-01-24 06:47:29.484001,M015,ON,Other_Activity
2010-01-24 06:47:29.812001,M001,ON,Other_Activity
2010-01-24 06:47:32.390001,D026,OPEN,Other_Activity
2010-01-24 06:47:33.390001,M015,OFF,Other_Activity
2010-01-24 06:47:33.812001,M001,OFF,Other_Activity
2010-01-24 06:47:36.687001,M001,ON,Other_Activity
2010-01-24 06:47:41.000001,M001,OFF,Other_Activity
2010-01-24 06:47:47.015001,M001,ON,Other_Activity
2010-01-24 06:47:50.906001,M001,OFF,Other_Activity
2010-01-24 06:47:53.609001,M001,ON,Other_Activity
2010-01-24 06:47:57.500001,M001,OFF,Other_Activity
2010-01-24 06:48:01.812001,M001,ON,Other_Activity
2010-01-24 06:48:06.078001,M001,OFF,Other_Activity
2010-01-24 06:48:08.406001,M001,ON,Other_Activity
2010-01-24 06:48:09.687001,D026,CLOSE,Other_Activity
2010-01-24 06:48:12.406001,M001,OFF,Other_Activity
2010-01-24 06:48:14.296001,M001,ON,Other_Activity
2010-01-24 06:48:14.703001,M015,ON,Other_Activity
2010-01-24 06:48:18.312001,M001,OFF,Other_Activity
2010-01-24 06:48:18.578001,M015,OFF,Other_Activity
2010-01-24 06:48:22.312001,M015,ON,Other_Activity
2010-01-24 06:48:22.609001,M001,ON,Other_Activity
2010-01-24 06:48:26.609001,M015,OFF,Other_Activity
2010-01-24 06:48:26.890001,M001,OFF,Other_Activity
2010-01-24 06:48:28.203001,M001,ON,Other_Activity
2010-01-24 06:48:30.500001,M015,ON,Other_Activity
2010-01-24 06:48:32.500001,M001,OFF,Other_Activity
2010-01-24 06:48:34.484001,M015,OFF,Other_Activity
2010-01-24 06:48:43.703001,M015,ON,Other_Activity
2010-01-24 06:48:45.000001,M003,ON,Other_Activity
2010-01-24 06:48:47.687001,M015,OFF,Other_Activity
2010-01-24 06:48:49.265001,M003,OFF,Other_Activity
2010-01-24 06:48:50.296001,M003,ON,Other_Activity
2010-01-24 06:48:54.593001,M003,OFF,Other_Activity
2010-01-24 06:48:56.906001,M003,ON,Other_Activity
2010-01-24 06:48:57.890001,M015,ON,Other_Activity
2010-01-24 06:48:58.906001,M001,ON,Other_Activity
2010-01-24 06:49:00.906001,M003,OFF,Other_Activity
2010-01-24 06:49:01.906001,M015,OFF,Other_Activity
2010-01-24 06:49:02.906001,M001,OFF,Other_Activity
2010-01-24 06:49:23.625001,M015,ON,Other_Activity
2010-01-24 06:49:27.890001,M015,OFF,Other_Activity
2010-01-24 06:49:39.781001,M015,ON,Other_Activity
2010-01-24 06:49:44.078001,M015,OFF,Other_Activity
2010-01-24 06:49:59.562001,M001,ON,Other_Activity
2010-01-24 06:50:03.593001,M001,OFF,Other_Activity
2010-01-24 06:50:45.203001,M001,ON,Other_Activity
2010-01-24 06:50:49.421001,M001,OFF,Other_Activity
2010-01-24 06:51:22.421001,D021,OPEN,Other_Activity
2010-01-24 06:51:27.703001,D021,CLOSE,Other_Activity
2010-01-24 06:54:28.171001,M015,ON,Other_Activity
2010-01-24 06:54:32.187001,M015,OFF,Other_Activity
2010-01-24 06:54:52.281001,M015,ON,Other_Activity
2010-01-24 06:54:56.250001,M015,OFF,Other_Activity
2010-01-24 06:55:41.781001,M015,ON,Other_Activity
2010-01-24 06:55:46.406001,M015,OFF,Other_Activity
2010-01-24 06:55:52.687001,M015,ON,Other_Activity
2010-01-24 06:55:56.671001,M015,OFF,Other_Activity
2010-01-24 06:56:00.984001,M001,ON,Other_Activity
2010-01-24 06:56:04.875001,M001,OFF,Other_Activity
2010-01-24 06:56:07.171001,M001,ON,Other_Activity
2010-01-24 06:56:11.484001,M001,OFF,Other_Activity
2010-01-24 06:56:14.484001,M001,ON,Other_Activity
2010-01-24 06:56:18.453001,M001,OFF,Other_Activity
2010-01-24 06:56:20.375001,M001,ON,Other_Activity
2010-01-24 06:56:24.375001,M001,OFF,Other_Activity
2010-01-24 06:56:26.375001,M015,ON,Other_Activity
2010-01-24 06:56:30.265001,M015,OFF,Other_Activity
2010-01-24 06:56:39.218001,M001,ON,Other_Activity
2010-01-24 06:56:39.859001,M015,ON,Other_Activity
2010-01-24 06:56:43.156001,M001,OFF,Other_Activity
2010-01-24 06:56:44.171001,M015,OFF,Other_Activity
2010-01-24 06:56:47.484001,M001,ON,Other_Activity
2010-01-24 06:56:51.781001,M015,ON,Other_Activity
2010-01-24 06:56:52.046001,M001,OFF,Other_Activity
2010-01-24 06:56:55.703001,M015,OFF,Other_Activity
2010-01-24 06:58:05.656001,M015,ON,Other_Activity
2010-01-24 06:58:09.265001,M003,ON,Other_Activity
2010-01-24 06:58:09.671001,M015,OFF,Other_Activity
2010-01-24 06:58:11.593001,D029,OPEN,Other_Activity
2010-01-24 06:58:13.265001,M015,ON,Other_Activity
2010-01-24 06:58:13.578001,M003,OFF,Other_Activity
2010-01-24 06:58:15.562001,M003,ON,Other_Activity
2010-01-24 06:58:17.281001,M015,OFF,Other_Activity
2010-01-24 06:58:17.578001,D029,CLOSE,Other_Activity
2010-01-24 06:58:19.578001,M003,OFF,Other_Activity
2010-01-24 06:58:20.171001,M015,ON,Other_Activity
2010-01-24 06:58:23.171001,M003,ON,Other_Activity
2010-01-24 06:58:23.875001,M015,OFF,Other_Activity
2010-01-24 06:58:27.484001,M003,OFF,Other_Activity
2010-01-24 07:00:18.375001,M015,ON,Other_Activity
2010-01-24 07:00:22.265001,M015,OFF,Other_Activity
2010-01-24 07:00:34.875001,M001,ON,Other_Activity
2010-01-24 07:00:38.765001,M001,OFF,Other_Activity
2010-01-24 07:00:39.468001,M015,ON,Other_Activity
2010-01-24 07:00:41.468001,M003,ON,Other_Activity
2010-01-24 07:00:43.390001,M015,OFF,Other_Activity
2010-01-24 07:00:45.375001,M003,OFF,Other_Activity
2010-01-24 07:00:48.062001,M007,ON,Other_Activity
2010-01-24 07:00:51.968001,M007,OFF,Other_Activity
2010-01-24 07:00:54.250001,M017,ON,Other_Activity
2010-01-24 07:00:58.265001,M017,OFF,Other_Activity
2010-01-24 07:01:32.562001,M008,ON,Other_Activity
2010-01-24 07:01:36.843001,M008,OFF,Other_Activity
2010-01-24 07:01:41.828001,M017,ON,Other_Activity
2010-01-24 07:01:45.765001,M017,OFF,Other_Activity
2010-01-24 07:01:48.765001,M010,ON,Other_Activity
2010-01-24 07:01:52.687001,M010,OFF,Other_Activity
2010-01-24 07:01:54.656001,M010,ON,Other_Activity
2010-01-24 07:01:58.671001,M010,OFF,Other_Activity
2010-01-24 07:02:02.265001,M010,ON,Other_Activity
2010-01-24 07:02:06.265001,M010,OFF,Other_Activity
2010-01-24 07:02:29.359001,M010,ON,Other_Activity
2010-01-24 07:02:33.250001,M010,OFF,Other_Activity
2010-01-24 07:02:38.265001,M010,ON,Other_Activity
2010-01-24 07:02:42.187001,M010,OFF,Other_Activity
2010-01-24 07:04:13.250001,M010,ON,Other_Activity
2010-01-24 07:04:17.218001,M010,OFF,Other_Activity
2010-01-24 07:04:19.859001,M010,ON,Other_Activity
2010-01-24 07:04:23.859001,M010,OFF,Other_Activity
2010-01-24 07:04:25.453001,M010,ON,Other_Activity
2010-01-24 07:04:29.750001,M010,OFF,Other_Activity
2010-01-24 07:04:31.437001,M010,ON,Other_Activity
2010-01-24 07:04:34.375001,M017,ON,Other_Activity
2010-01-24 07:04:35.031001,M009,ON,Other_Activity
2010-01-24 07:04:35.359001,M010,OFF,Other_Activity
2010-01-24 07:04:38.343001,M017,OFF,Other_Activity
2010-01-24 07:04:39.062001,M009,OFF,Other_Activity
2010-01-24 07:04:46.250001,M007,ON,Other_Activity
2010-01-24 07:04:48.234001,M015,ON,Other_Activity
2010-01-24 07:04:50.234001,M007,OFF,Other_Activity
2010-01-24 07:04:50.531001,M003,ON,Other_Activity
2010-01-24 07:04:52.250001,M015,OFF,Other_Activity
2010-01-24 07:04:54.843001,M003,OFF,Other_Activity
2010-01-24 07:04:55.546001,M015,ON,Other_Activity
2010-01-24 07:04:55.843001,M001,ON,Other_Activity
2010-01-24 07:04:59.453001,M015,OFF,Other_Activity
2010-01-24 07:04:59.859001,M001,OFF,Other_Activity
2010-01-24 07:05:13.656001,M001,ON,Other_Activity
2010-01-24 07:05:17.656001,M001,OFF,Other_Activity
2010-01-24 07:05:20.578001,M001,ON,Other_Activity
2010-01-24 07:05:24.531001,M001,OFF,Other_Activity
2010-01-24 07:05:26.250001,M001,ON,Other_Activity
2010-01-24 07:05:28.546001,M015,ON,Other_Activity
2010-01-24 07:05:30.156001,M001,OFF,Other_Activity
2010-01-24 07:05:32.453001,M015,OFF,Other_Activity
2010-01-24 07:05:57.531001,M015,ON,Other_Activity
2010-01-24 07:05:59.250001,M001,ON,Other_Activity
2010-01-24 07:06:01.843001,M015,OFF,Other_Activity
2010-01-24 07:06:03.468001,M001,OFF,Other_Activity
2010-01-24 07:06:05.453001,M001,ON,Other_Activity
2010-01-24 07:06:09.453001,M001,OFF,Other_Activity
2010-01-24 07:06:11.453001,M001,ON,Other_Activity
2010-01-24 07:06:15.718001,M001,OFF,Other_Activity
2010-01-24 07:06:34.546001,M015,ON,Other_Activity
2010-01-24 07:06:35.828001,M003,ON,Other_Activity
2010-01-24 07:06:38.453001,M015,OFF,Other_Activity
2010-01-24 07:06:40.734001,M003,OFF,Other_Activity
2010-01-24 07:06:42.406001,M015,ON,Other_Activity
2010-01-24 07:06:46.046001,M007,ON,Other_Activity
2010-01-24 07:06:46.375001,M015,OFF,Other_Activity
2010-01-24 07:06:50.328001,M007,OFF,Other_Activity
2010-01-24 07:06:53.328001,M017,ON,Other_Activity
2010-01-24 07:06:57.234001,M017,OFF,Other_Activity
2010-01-24 07:06:58.906001,M017,ON,Other_Activity
2010-01-24 07:07:01.953001,M010,ON,Eating
2010-01-24 07:07:02.828001,M017,OFF,Eating
2010-01-24 07:07:05.843001,M010,OFF,Eating
2010-01-24 07:07:13.734001,M010,ON,Eating
2010-01-24 07:07:18.421001,M010,OFF,Eating
2010-01-24 07:07:21.046001,M010,ON,Eating
2010-01-24 07:07:25.046001,M010,OFF,Eating
2010-01-24 07:21:22.468001,M010,ON,Eating
2010-01-24 07:21:26.484001,M010,OFF,Eating
2010-01-24 07:29:12.671001,M010,ON,Eating
2010-01-24 07:29:16.671001,M010,OFF,Eating
2010-01-24 07:34:15.953001,M010,ON,Eating
2010-01-24 07:34:19.968001,M010,OFF,Eating
2010-01-24 07:34:32.453001,M010,ON,Eating
2010-01-24 07:34:36.750001,M010,OFF,Eating
2010-01-24 07:34:41.046001,M010,ON,Eating
2010-01-24 07:34:45.062001,M010,OFF,Eating
2010-01-24 07:34:46.656001,M010,ON,Eating
2010-01-24 07:34:50.625001,M010,OFF,Eating
2010-01-24 07:41:32.812001,M010,ON,Eating
2010-01-24 07:41:36.812001,M010,OFF,Eating
2010-01-24 07:41:42.437001,M010,ON,Eating
2010-01-24 07:41:46.703001,M010,OFF,Eating
2010-01-24 07:41:48.328001,M010,ON,Eating
2010-01-24 07:41:52.328001,M010,OFF,Eating
2010-01-24 07:42:01.531001,M010,ON,Eating
2010-01-24 07:42:05.531001,M010,OFF,Eating
2010-01-24 07:42:19.437001,M010,ON,Eating
2010-01-24 07:42:23.312001,M010,OFF,Eating
2010-01-24 08:19:47.593001,M010,ON,Eating
2010-01-24 08:19:51.500001,M010,OFF,Eating
2010-01-24 08:19:53.187001,M010,ON,Eating
2010-01-24 08:19:57.093001,M010,OFF,Eating
2010-01-24 08:19:58.812001,M010,ON,Eating
2010-01-24 08:20:02.687001,M010,OFF,Eating
2010-01-24 08:20:09.312001,M010,ON,Eating
2010-01-24 08:20:13.312001,M010,OFF,Eating
2010-01-24 08:20:14.906001,M010,ON,Other_Activity
2010-01-24 08:20:16.312001,M017,ON,Other_Activity
2010-01-24 08:20:17.312001,M011,ON,Other_Activity
2010-01-24 08:20:19.187001,M010,OFF,Other_Activity
2010-01-24 08:20:20.187001,M017,OFF,Other_Activity
2010-01-24 08:20:21.203001,M011,OFF,Other_Activity
2010-01-24 08:20:22.890001,M017,ON,Other_Activity
2010-01-24 08:20:23.187001,M010,ON,Other_Activity
2010-01-24 08:20:26.812001,M010,OFF,Other_Activity
2010-01-24 08:20:27.218001,M017,OFF,Other_Activity
2010-01-24 08:20:34.703001,M008,ON,Other_Activity
2010-01-24 08:20:39.031001,M008,OFF,Other_Activity
2010-01-24 08:20:39.687001,M004,ON,Personal_Hygiene
2010-01-24 08:20:43.687001,M004,OFF,Personal_Hygiene
2010-01-24 08:20:45.609001,M004,ON,Personal_Hygiene
2010-01-24 08:20:49.890001,M004,OFF,Personal_Hygiene
2010-01-24 08:20:51.906001,M004,ON,Personal_Hygiene
2010-01-24 08:20:56.187001,M004,OFF,Personal_Hygiene
2010-01-24 08:20:57.796001,M004,ON,Personal_Hygiene
2010-01-24 08:20:58.468001,M016,ON,Personal_Hygiene
2010-01-24 08:21:01.812001,M004,OFF,Personal_Hygiene
2010-01-24 08:21:02.515001,M016,OFF,Personal_Hygiene
2010-01-24 08:22:36.203001,M004,ON,Personal_Hygiene
2010-01-24 08:22:40.109001,M004,OFF,Personal_Hygiene
2010-01-24 08:23:09.203001,M004,ON,Personal_Hygiene
2010-01-24 08:23:13.109001,M004,OFF,Personal_Hygiene
2010-01-24 08:24:26.687001,M016,ON,Personal_Hygiene
2010-01-24 08:24:29.375001,M004,ON,Personal_Hygiene
2010-01-24 08:24:30.687001,M016,OFF,Personal_Hygiene
2010-01-24 08:24:33.281001,M004,OFF,Personal_Hygiene
2010-01-24 08:24:35.000001,M008,ON,Personal_Hygiene
2010-01-24 08:24:38.937001,M008,OFF,Personal_Hygiene
2010-01-24 08:24:41.296001,M008,ON,Personal_Hygiene
2010-01-24 08:24:45.156001,M008,OFF,Personal_Hygiene
2010-01-24 08:24:45.515001,M004,ON,Personal_Hygiene
2010-01-24 08:24:49.484001,M004,OFF,Personal_Hygiene
2010-01-24 08:25:26.093001,M004,ON,Personal_Hygiene
2010-01-24 08:25:30.796001,M004,OFF,Personal_Hygiene
2010-01-24 08:25:38.312001,M004,ON,Personal_Hygiene
2010-01-24 08:25:42.578001,M004,OFF,Personal_Hygiene
2010-01-24 08:25:44.296001,M016,ON,Personal_Hygiene
2010-01-24 08:25:45.296001,M004,ON,Personal_Hygiene
2010-01-24 08:25:48.171001,M016,OFF,Personal_Hygiene
2010-01-24 08:25:49.171001,M004,OFF,Personal_Hygiene
2010-01-24 08:26:02.375001,M004,ON,Personal_Hygiene
2010-01-24 08:26:07.093001,M004,OFF,Personal_Hygiene
2010-01-24 08:26:09.687001,M008,ON,Other_Activity
2010-01-24 08:26:09.968001,M004,ON,Other_Activity
2010-01-24 08:26:12.687001,M008,OFF,Other_Activity
2010-01-24 08:26:12.984001,M004,OFF,Other_Activity
2010-01-24 08:26:16.281001,M017,ON,Other_Activity
2010-01-24 08:26:20.296001,M017,OFF,Other_Activity
2010-01-24 08:26:21.593001,M007,ON,Other_Activity
2010-01-24 08:26:23.593001,M015,ON,Other_Activity
2010-01-24 08:26:25.890001,M006,ON,Other_Activity
2010-01-24 08:26:26.484001,M007,OFF,Other_Activity
2010-01-24 08:26:26.890001,D030,OPEN,Other_Activity
2010-01-24 08:26:27.468001,M015,OFF,Other_Activity
2010-01-24 08:26:29.796001,M006,OFF,Other_Activity
2010-01-24 08:26:32.484001,M006,ON,Other_Activity
2010-01-24 08:26:36.796001,M006,OFF,Other_Activity
2010-01-24 08:26:40.093001,M006,ON,Other_Activity
2010-01-24 08:26:43.984001,M006,OFF,Other_Activity
2010-01-24 08:26:44.312001,D030,CLOSE,Other_Activity
2010-01-24 08:34:10.453001,D030,OPEN,Other_Activity
2010-01-24 08:34:15.765001,M006,ON,Other_Activity
2010-01-24 08:34:20.343001,M006,OFF,Other_Activity
2010-01-24 08:34:22.062001,M015,ON,Other_Activity
2010-01-24 08:34:24.359001,M006,ON,Other_Activity
2010-01-24 08:34:25.968001,M015,OFF,Other_Activity
2010-01-24 08:34:28.265001,M006,OFF,Other_Activity
2010-01-24 08:34:28.671001,D030,CLOSE,Other_Activity
2010-01-24 08:34:29.968001,M015,ON,Other_Activity
2010-01-24 08:34:34.265001,M015,OFF,Other_Activity
2010-01-24 08:34:37.562001,M015,ON,Other_Activity
2010-01-24 08:34:37.859001,M007,ON,Other_Activity
2010-01-24 08:34:41.156001,M007,OFF,Other_Activity
2010-01-24 08:34:41.468001,M015,OFF,Other_Activity
2010-01-24 08:34:42.171001,M017,ON,Other_Activity
2010-01-24 08:34:44.765001,M009,ON,Other_Activity
2010-01-24 08:34:45.468001,M010,ON,Other_Activity
2010-01-24 08:34:46.468001,M017,OFF,Other_Activity
2010-01-24 08:34:49.343001,M009,OFF,Other_Activity
2010-01-24 08:34:49.765001,M010,OFF,Other_Activity
2010-01-24 08:34:52.343001,M010,ON,Other_Activity
2010-01-24 08:34:56.343001,M010,OFF,Other_Activity
2010-01-24 08:35:12.484001,M010,ON,Other_Activity
2010-01-24 08:35:16.437001,M010,OFF,Other_Activity
2010-01-24 08:35:24.359001,M010,ON,Other_Activity
2010-01-24 08:35:28.343001,M010,OFF,Other_Activity
2010-01-24 08:35:31.671001,M017,ON,Other_Activity
2010-01-24 08:35:31.937001,M010,ON,Other_Activity
2010-01-24 08:35:35.578001,M017,OFF,Other_Activity
2010-01-24 08:35:35.968001,M010,OFF,Other_Activity
2010-01-24 08:35:39.265001,M007,ON,Other_Activity
2010-01-24 08:35:40.859001,M015,ON,Other_Activity
2010-01-24 08:35:43.140001,M007,OFF,Other_Activity
2010-01-24 08:35:43.562001,M003,ON,Other_Activity
2010-01-24 08:35:44.875001,M015,OFF,Other_Activity
2010-01-24 08:35:47.156001,M015,ON,Other_Activity
2010-01-24 08:35:47.859001,M003,OFF,Other_Activity
2010-01-24 08:35:48.156001,M001,ON,Other_Activity
2010-01-24 08:35:48.437001,D026,OPEN,Other_Activity
2010-01-24 08:35:51.468001,M015,OFF,Other_Activity
2010-01-24 08:35:51.734001,M001,OFF,Other_Activity
2010-01-24 08:35:55.750001,M001,ON,Other_Activity
2010-01-24 08:35:59.656001,M001,OFF,Other_Activity
2010-01-24 08:36:12.250001,D026,CLOSE,Other_Activity
2010-01-24 08:36:12.546001,M001,ON,Other_Activity
2010-01-24 08:36:13.265001,M015,ON,Other_Activity
2010-01-24 08:36:16.875001,M001,OFF,Other_Activity
2010-01-24 08:36:17.562001,M015,OFF,Other_Activity
2010-01-24 08:36:26.750001,M015,ON,Other_Activity
2010-01-24 08:36:30.359001,M003,ON,Other_Activity
2010-01-24 08:36:30.765001,M015,OFF,Other_Activity
2010-01-24 08:36:34.359001,M003,OFF,Other_Activity
2010-01-24 08:36:35.953001,M015,ON,Other_Activity
2010-01-24 08:36:36.359001,M003,ON,Other_Activity
2010-01-24 08:36:39.250001,M007,ON,Other_Activity
2010-01-24 08:36:40.250001,M003,OFF,Other_Activity
2010-01-24 08:36:40.656001,M015,OFF,Other_Activity
2010-01-24 08:36:43.250001,M017,ON,Other_Activity
2010-01-24 08:36:43.562001,M007,OFF,Other_Activity
2010-01-24 08:36:45.546001,M009,ON,Other_Activity
2010-01-24 08:36:47.265001,M017,OFF,Other_Activity
2010-01-24 08:36:49.859001,M009,OFF,Other_Activity
2010-01-24 08:36:53.453001,M009,ON,Other_Activity
2010-01-24 08:36:57.453001,M009,OFF,Other_Activity
2010-01-24 08:36:58.437001,M017,ON,Other_Activity
2010-01-24 08:37:02.750001,M017,OFF,Other_Activity
