Time,Signal,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,M001,M002,M003,M004,M005,M006,M007,M008,M009,M010,M011,M012,M013,M014,M015,M016,M017,M018,M019,M020,Bathing,Bed_Toilet_Transition,Eating,Enter_Home,Housekeeping,"Leave_Home,Meal_Preparation",Other_Activity,Personal_Hygiene,Relax,Sleeping_Not_in_Bed,Sleeping_in_Bed,Take_Medicine,Work
0.09808131,0.087781504,0.15119284,0.018496793,0.05507075,0.02382698,0.07460886,0.13594128,-0.0019725682,-0.083125964,0.053035997,0.11107018,0.06504051,0.050922696,0.0149642285,0.026685571,-0.10009599,0.057399318,0.08781106,-0.0066393153,0.047104843,0.0023385426,-0.050256167,0.0021688417,0.058945224,0.01469911,-0.065080315,-0.03737857,0.10322833,0.08441375,0.0013694158,0.0017026421,-0.02885242,0.0037147228,-0.060244903,0.04839993,0.042423077,0.08649859,-0.05765084,0.019869734,0.082624406,0.046141103,0.0063368124,-0.032189827,0.03634482,0.062149778,-0.09318372,0.0395581
0.2229674,0.14695555,0.16849904,0.099797405,0.0791707,0.12275995,0.046803888,0.071577035,0.14721808,0.06439884,0.06852263,0.16879351,0.11229493,0.14338124,0.1625247,0.07078566,0.17804633,0.10656332,0.0416317,0.1769873,0.13061796,0.062150717,0.121241614,0.17140329,0.14842719,0.079901345,0.08469168,0.035229772,0.11956847,0.21979222,0.19151613,0.09068023,0.16567741,0.21879376,0.12258641,0.17855336,0.11240428,0.035019636,0.13047835,0.099191085,0.1667786,0.13981593,0.11639854,0.17816949,0.13324374,0.10705841,0.082199045,0.07610228
0.09433397,0.08583841,0.0971605,0.05487821,0.028914876,0.036738746,0.07485154,0.08235956,0.112700045,0.042970594,0.041619204,0.11956794,-0.027784105,0.10634619,0.04602778,0.11777501,0.027972316,0.10188632,-0.034030456,0.08759532,0.07568854,0.10499716,-0.030199375,0.058408175,0.0650646,0.057375737,0.09889981,0.0639977,0.045059968,0.04896645,0.11109169,0.06569002,-0.0073058507,0.07394525,0.08914815,0.06310529,0.083549306,0.08524666,0.05850679,0.021906774,0.13277319,0.053379327,0.11478603,0.037812814,0.08935608,-0.07685371,-0.06841378,0.11386017
0.06651689,0.0650772,0.1112989,0.022472555,0.02287192,-0.04064453,0.037450813,0.075853005,-0.009881777,-0.045025628,0.04393288,0.11057347,0.09253629,0.11934843,0.021201799,-0.1344099,0.056540553,0.009535678,0.04485134,0.001965859,0.067543626,-0.14661008,-0.05469272,-0.010929764,-0.00091827253,-0.0076790564,0.11672579,0.058713537,-0.122131035,-0.017590797,0.11527415,-0.013716723,0.14993799,0.0538325,-0.12604249,0.0073833833,0.071340986,0.06550507,-0.1226118,-0.077587664,-0.02287201,0.009958932,0.07201439,0.0640013,0.08844209,-0.016805638,-0.020381743,-0.047398206
0.121773325,0.09170798,0.1471511,0.06627802,0.040255748,0.008162271,0.08231681,0.030354984,0.11643905,-0.05012734,-0.026775464,0.08204332,-0.014852271,-0.022046266,0.057945307,4.792586e-05,0.1139514,0.05517193,0.06357996,0.034479834,0.11258693,-0.045196496,-0.035761487,-0.055598807,0.087253846,0.048764445,0.01452761,0.022289202,0.089193635,0.036871526,0.046068273,0.12206919,0.16441505,0.054415386,-0.025301661,0.03640134,0.11839972,0.044322833,-0.04248164,0.14518702,0.07963302,0.04291102,0.083460085,0.086257406,0.12223943,0.031539965,-0.10806416,0.08344305
0.13669658,0.12705101,0.18714458,0.11210226,-0.0023162023,0.2054279,0.08618861,0.11929332,0.087154076,0.20719591,0.07605399,0.13492933,0.021557586,0.12532759,0.16499384,0.2954475,0.033497583,0.117677145,-0.021763725,0.098637186,0.15547676,0.14489795,0.094405055,0.1711259,0.18752848,0.039957814,0.054329935,0.08559092,0.17443722,0.083622254,0.07117119,0.14238459,0.07096837,0.1459292,0.08346767,0.18733394,0.1778223,0.17305696,0.34926087,0.17325999,0.036339093,0.17279044,0.10045391,0.054270815,0.12796226,0.117161594,0.15171568,0.18431209
0.07979073,0.11127093,0.06357092,0.123279214,0.14904137,0.022168925,0.03554655,0.10150073,-0.026154744,0.11599569,0.11991258,0.09431809,0.016174719,0.08376948,0.07614919,-0.028535735,0.07336525,0.12572126,0.16978528,0.087886244,0.07251963,0.027113626,-0.008000553,-0.024491502,0.11146645,-0.008182667,0.040509522,0.007977848,0.10755719,0.1374064,0.15917234,0.07987281,0.10546428,0.026527878,0.11290782,-0.08692171,0.09445212,0.09445773,-0.014564631,0.04247405,0.15952876,0.06840369,-0.015436337,0.060638245,0.09424207,0.11201532,0.074940965,0.11656398
0.085040525,-0.025760287,0.011161929,-0.025583766,0.035490755,-0.009667117,0.103983894,0.08227807,-0.027958225,-0.035444494,-0.0037899802,-0.019566586,0.03176712,0.083293356,-0.024965044,0.05440649,0.059026636,0.019625412,0.018244658,-0.0066065416,0.010305699,0.060339104,0.030408243,0.0025111272,-0.063436806,0.10209597,-0.055726327,0.055022854,0.11990441,0.002124984,-0.04935089,0.1599206,0.09757606,0.018633796,-0.022483075,0.016504774,0.10991933,0.20069331,-0.014154952,-0.043301273,-0.039448157,0.006169747,0.084166646,0.0043308837,-0.00097506447,0.03677889,-0.03000478,0.13970125
0.0105613675,-0.0037218083,0.030994734,0.045634773,0.13735795,0.054350294,-0.006599658,0.064068116,0.05139482,-0.00133936,0.07469751,0.1087854,-0.04588593,0.11370055,0.113417484,0.04538307,0.046530005,0.016998477,-0.020583848,-0.008418897,0.068806864,0.058710452,0.008660528,0.02518568,-0.00915568,0.058002297,0.088432804,0.04310367,0.11118279,-0.007610572,-0.053012997,0.1354871,-0.09844834,0.050612174,0.025521746,0.11101609,0.043927614,0.1761853,0.06651113,0.019402707,-0.15433934,0.022048438,-0.031880975,-0.0469866,0.110200986,0.0412275,-0.09627479,0.13803826
0.07508688,0.06033955,0.0687424,0.15589829,0.055203293,0.0061168983,0.11344695,0.13054064,0.11599814,0.12880743,0.14339247,0.16336042,0.1400286,0.1880414,0.24082917,0.12182717,0.061407465,0.06598045,0.14430484,0.09344025,0.25901124,0.11498777,0.12146646,0.15028481,0.099458285,0.09390586,0.096999064,0.11007051,0.048718847,0.15955073,0.015399948,0.00033853576,0.03804884,0.10545299,0.083472006,0.09602008,0.01801359,0.11757948,0.0017398911,0.057848223,0.13159524,0.21358168,0.13846704,0.18450014,0.107908785,0.29700634,0.051074054,0.09652638
0.05566926,0.061937064,0.037946634,0.07100125,0.03542487,0.0895063,0.05069953,0.116078004,0.115065195,0.007645722,-0.05469836,0.10756347,0.14082952,0.10724309,0.09964319,0.056050614,0.06690968,0.118175946,0.042310104,0.09447614,0.044089932,0.011024523,0.059257694,0.057512198,0.020154454,0.09733968,0.101599626,0.14503483,0.1482769,-0.029713133,0.026126828,0.16625655,0.16311947,0.04898072,0.08583348,0.12501523,0.07593886,0.039666086,0.04336246,0.11972772,-0.05214204,0.10926811,0.09133916,0.028654542,0.10688913,0.04187734,0.09788703,0.08856716
-0.0014695475,-0.10873502,-0.029961212,0.09448015,0.10122837,0.089539126,0.003570675,-0.021224644,-0.049298365,0.011234026,0.04116284,0.046368662,0.039560553,0.12123923,0.013394084,-0.015001355,-0.064545855,0.12571765,0.0812569,0.050002746,-0.0122314505,0.059506066,0.014701111,0.0651051,0.02051039,0.06701052,-0.006875756,-0.042530924,0.0155889,0.012961602,0.040934686,0.045171615,0.065086216,0.14081924,0.10738893,-0.030837663,0.079964325,0.14094447,0.046202634,0.0036356212,-0.026407668,0.08894657,0.047860347,0.06972298,-0.0072366553,0.05856909,-0.050798457,0.14261162
-0.048904352,-0.1196487,-0.07909654,0.08388957,0.07416904,-0.06313665,0.04612326,0.077272244,-0.038170155,0.007569052,0.09917328,0.13015671,0.10893455,0.10986832,-0.0206216,0.012342936,0.045898132,0.028602548,0.1150301,-0.061335444,0.010662092,0.027701678,0.060091946,-0.025076548,0.037580855,0.08395797,-0.0013672439,0.08341833,-0.07380615,-0.06589989,0.03301309,0.020066915,-0.050981637,-0.0036760098,0.09730968,-0.098200954,0.08485971,0.10473757,-0.13003369,0.061944272,0.0016426949,0.07411705,0.180929,0.012500618,-0.01733769,0.16213979,-0.07574545,-0.029447816
0.14783037,0.16441141,0.025132302,0.06616574,0.06341879,0.046517305,0.03598564,0.19834398,0.1341559,0.0648418,0.20386712,0.20118695,0.077948555,0.18655892,0.18048282,0.27935588,0.14233997,0.048746947,0.12936307,0.06388723,0.078166865,0.27692348,0.18781956,0.16352019,0.20305972,0.08502746,0.037580762,0.18041001,0.07684674,0.06314775,0.10588906,0.13422565,0.0148968855,0.06155106,0.041583344,0.0917762,0.123984054,0.10297982,0.08646577,0.26399302,0.12300421,0.06567858,0.14693533,0.11020476,0.100952715,0.06197781,0.19667813,0.13644344
0.09740371,-0.015287041,0.08471075,0.12684707,0.059793945,0.09337246,0.04105315,0.12410831,0.015027634,0.095838904,0.11976147,0.0688453,0.13299318,0.06243117,0.0051180306,0.021854665,0.037467867,0.11293937,0.04241108,0.090073615,0.005035603,0.06856468,0.02525607,-0.011335696,0.034608062,0.094831616,0.03660597,-0.0033535082,0.07501526,0.055208076,0.09029424,0.10723587,0.10544185,0.16645713,0.10636897,0.010247791,0.07701628,0.075619735,0.034229275,-0.00077814586,0.10226042,0.10480605,0.07905089,0.070705526,0.02072477,0.12696597,0.08641738,0.091824606
-0.06843973,0.040061157,0.07028713,0.061975442,0.05960579,0.080584675,0.030598497,0.06649005,0.0029660969,0.11152549,-0.010223367,0.025382245,0.066825755,0.07236903,0.14857706,0.038555555,0.11191505,0.055058625,0.062080286,-0.05735229,-0.01894228,0.029961655,0.067468435,0.057080697,-0.064697884,0.025395779,-0.05849192,-0.028664136,0.030099569,0.08124348,0.0019686567,0.04908048,0.053591024,0.107774705,-0.08247498,-0.08471061,0.038942397,0.111537404,0.03816513,-0.0577214,-0.015586089,-0.20862786,0.028292404,-0.04085062,-0.06608475,-0.011070593,-0.032855842,0.047412172
-0.20668489,0.11824768,0.034726005,0.0015622027,0.06654574,0.01028837,0.01946054,0.008871039,0.020687748,0.07281718,-0.0025614703,-0.06532637,0.16182642,0.11314676,0.12299639,-0.039549075,0.0886497,-0.08327197,0.0852374,-0.0077669695,-0.05389847,0.068369985,0.024711343,-0.062302254,0.033803906,0.0059861117,0.041751392,0.06295578,0.037394483,0.05949591,-0.014504167,0.07214666,-0.15925492,0.04377251,0.026133409,-0.17557923,0.072167,0.10463576,0.015732799,-0.00131791,0.081494175,-0.13481183,0.029500263,0.019225,0.05762782,-0.048030213,-0.1171864,0.083891705
0.08099659,0.12611273,0.055721212,0.047217768,0.10569037,0.043575484,0.00029258057,0.060779184,0.12829241,0.1846997,0.1200463,0.08380047,0.106472984,-0.028592296,0.20429079,0.168068,0.11873777,0.11450433,0.056615215,0.11368043,0.1464466,0.20206448,0.11024576,0.156964,0.22517432,0.16798809,0.07946095,0.078750476,0.23135585,0.18940829,0.17026888,0.14059398,-0.057276275,0.036264025,0.19145796,0.18724988,0.18623805,0.053876366,0.087936014,0.08055297,0.103911825,0.24145389,0.102773435,0.1556225,0.05171182,0.022940012,0.18647748,0.19541338
-0.0096076885,0.11788616,-0.04083745,0.022105288,0.0699335,0.1081306,0.053030495,0.071080096,0.004285175,-0.02971758,0.08890452,0.102709346,0.1303478,0.14487267,0.011414221,0.04990479,0.092245854,-0.0479901,0.14005502,-0.025391744,0.08218122,0.06746264,0.09299832,0.085958295,-0.038072433,0.06500094,0.10856771,0.14103252,0.07432764,0.111707,0.08854007,0.113427855,0.18898611,0.020798728,0.08856233,0.009211994,0.022589868,0.09758469,0.01588374,0.07948151,0.027485706,-0.034176394,0.0028334237,0.1199598,0.011160252,0.02167292,0.0025606116,0.03304568
-0.108141035,-0.05962634,-0.09844369,0.06022255,0.07263443,0.042573255,0.003193494,0.043966383,0.0089230435,-0.10855228,0.01158187,-0.025274714,0.0950268,-0.023196978,-0.026960867,0.10143813,-0.01621451,-0.03093701,0.083656624,0.018529816,0.058146182,-0.008097627,0.02371976,0.03559933,0.00763765,0.013382075,-0.024629392,0.03675536,0.05203168,0.09335926,-0.02135626,0.066383354,0.0022923343,-0.08789281,-0.01308243,0.012444917,0.013663208,0.057881583,0.01756342,0.017502224,0.009690444,-0.08763499,0.05893253,-0.094386905,0.02411995,-0.06116961,-0.045474418,0.054907832
0.033582464,-0.15369362,0.07321449,0.09278874,0.041653838,0.077477954,0.014682377,0.053963065,-0.019473592,-0.052132443,0.09273514,0.07664647,-0.045325104,-0.09830187,0.039889574,0.07904893,-0.037279006,-0.0040944098,0.039373793,0.04877289,0.052326526,-0.023792429,-0.0012253032,-0.034037758,-0.030722503,0.076729,0.009029783,-0.01905425,0.057773717,-0.023040509,0.074528046,0.056639295,-0.008718209,-0.08225349,-0.04311189,0.066388234,0.07843034,0.00852047,0.047864895,-0.014625541,0.08677092,0.041929603,0.018526945,0.0026829476,-0.030926768,-0.071765445,-0.016059235,0.082991384
0.103445955,0.092286885,0.14744253,0.11212009,0.033799168,0.09288043,0.073831595,0.05104163,0.112980165,0.13717182,0.073510736,0.1203639,0.11166965,0.037729327,0.29369682,0.07057579,0.29981944,0.14826232,0.069889136,0.110790014,0.16537832,-0.02598382,0.24412446,0.02595896,0.18000162,0.16914196,0.07878997,0.21508238,0.2227751,0.1462746,0.18865666,0.13657057,0.08225166,0.14743423,0.048348483,0.119276255,0.21260652,0.1394496,0.11341728,0.18651174,0.21419066,0.19737102,0.09480869,0.12958711,0.16335934,0.18063815,0.114960134,0.15616664
0.08216825,-0.016698439,0.07055404,0.03430323,0.03818724,0.1279524,0.13056122,0.0687499,-0.06822741,-0.044691447,0.03326441,0.07093858,0.011273412,0.049978293,0.07362734,-0.0551315,-0.05611046,0.08885803,0.05632961,0.04252088,0.08481736,0.094735995,0.044148732,0.11045833,-0.01385781,0.07194692,0.020856325,0.06661221,0.040108718,0.020316875,0.02003051,0.054348495,0.08693274,0.031948715,0.08632948,0.08894016,0.0027247895,0.07880163,0.10040184,-0.044344578,0.081843965,0.1292548,0.094796255,0.06800368,-0.036742125,0.040277477,0.09430858,0.05918164
-0.05699537,0.005462536,-0.0070799524,0.026893932,-0.0008435657,0.10835223,-0.042367075,-0.043389082,0.006280361,0.032451153,0.08519383,-0.028322082,-0.025362253,0.02416917,0.050078027,0.033397995,0.043600056,0.05890212,0.06855754,0.09779415,0.06931906,0.02276017,0.012261692,-0.038335744,-0.04179324,-0.028696677,0.013903801,-0.033606414,-0.15692976,0.04288262,0.03670416,0.00030828454,-0.085757904,0.01780891,0.10395386,-0.01461374,0.012968438,-0.011874727,0.030156493,0.012815205,-0.024032984,0.009894382,0.02109659,0.07510488,-0.024554605,-0.17577186,-0.056223907,0.025825273
0.12252957,-0.00032745674,0.10063749,0.049296957,-0.014666644,0.095529936,0.02299882,-0.010548967,0.019981187,0.086443566,0.10643508,0.043547448,0.045663632,0.013384167,0.022706447,-0.08887169,0.03708414,0.09870153,0.004699094,0.076346554,0.15466893,-0.049107518,0.10830344,-0.019581683,0.03514682,0.027656311,0.034619767,0.07596822,-0.011805022,0.015036535,0.108334206,0.07219175,-0.032646865,0.08281151,0.060630318,-0.0418125,0.053883426,0.060912393,0.045015488,0.028941767,0.05462106,0.100404,0.004300236,0.11901581,0.014422555,-0.015449907,-0.01582324,0.028837195
0.23545276,0.17443241,0.11519377,0.12267535,0.03233557,0.13211589,0.1704848,0.21039817,0.13802786,0.23322426,0.1343473,0.017745277,0.08497595,0.16921306,0.13010694,-0.011082441,0.29399315,0.15098062,0.11484921,0.09316361,0.18318772,0.066986166,0.12354078,0.13542908,0.17005044,0.04504281,0.1245148,0.14611582,0.19723876,0.088346586,0.14485724,0.10269474,0.124896936,0.12391164,0.00055183086,0.13109304,0.21716772,0.1845164,0.13262357,0.2440574,0.18076457,0.19701348,0.04436266,0.02174151,0.17949149,0.06836603,0.075883575,0.036091585
0.03950992,-0.010111856,0.050822653,0.10949107,0.10266971,0.04266335,0.04429984,0.052421592,0.07070528,0.09274489,0.17341828,0.11456252,0.10412832,0.051258072,0.025820965,0.17635109,0.049442776,0.056070663,0.07107202,0.085397765,0.075934455,0.17235373,0.0402391,0.10450269,0.090966366,-0.010873303,0.06334342,0.054552667,0.03236858,0.06375033,0.12504381,0.078818046,0.027920939,-0.06866236,0.0339948,-0.03366105,0.12594967,0.12180492,0.03309599,0.030943781,0.1283629,0.11892673,0.09175613,0.08506471,0.009261223,-0.014740431,-0.067344345,0.049605835
-0.024386406,-0.0064531486,-0.09529009,-0.07665184,0.058290444,0.14179693,-0.015142027,-0.026322583,-0.11970762,0.10762569,0.06967215,0.015845174,0.026649797,0.0652592,0.021342656,0.07297225,-0.04467717,-0.0050217756,-0.014457341,0.03691955,0.030170416,0.03463452,0.08006906,0.04679534,0.021745214,0.055097107,-0.009981531,-0.018829098,0.021869924,-0.006749862,0.044181123,0.107214525,-0.0060925693,-0.09986906,0.08496327,0.14938982,-0.11780014,0.03653021,0.057340525,-0.042819783,0.031159138,0.12612179,0.021037579,0.054154657,0.052215595,-0.00394831,-0.077113084,0.10988795
0.020392919,-0.054110747,0.056696188,-0.08348739,0.08979651,-0.028968088,0.049029823,0.12781315,-0.049379054,0.026344297,-0.010208631,0.01969779,-0.117991656,-0.088259935,2.3094937e-05,-0.0685746,0.050289672,0.018763475,-0.03249788,0.052594095,0.028870057,0.07885457,0.033790834,0.028139882,0.032751877,0.029663693,-0.055849586,0.051867478,-0.04107377,0.02605701,0.057234317,-0.0011773512,-0.081156656,-0.009539559,0.12373142,-0.037623838,0.04907485,0.06103625,0.058606684,0.04235337,0.044441834,-0.0137729645,0.07277934,0.019611748,-0.02639884,0.048608895,-0.15385224,-0.031873833
0.07795493,0.1308944,0.2842471,0.16517173,0.15281026,0.12813383,0.18911682,0.25129145,-0.02352974,0.16874757,0.18168698,0.07645338,0.13423872,0.107261136,0.093573585,0.07829158,0.12459341,0.1796192,0.08559425,0.10104271,0.09917659,0.070875585,0.164739,0.0740256,0.19123201,0.119934745,0.22852057,0.10957512,0.075477175,0.17351711,0.009686535,0.092167504,0.07953112,-0.032415282,0.1204268,0.061872575,0.047640014,0.1458384,0.1598562,0.18897408,0.054978665,0.13843285,0.055495474,0.069543034,0.21048608,0.19019212,0.06892037,0.09561279
0.13981946,0.07717916,0.13624747,0.061217207,0.09417641,0.077237114,0.06891678,0.11805834,0.08741108,0.057919577,0.08507556,-0.038464587,0.052408356,0.09671648,0.05366527,0.06526765,0.0532968,0.098390356,0.04988045,-0.032424264,0.08726454,0.036466952,0.13250113,0.08782896,0.058542427,0.09513947,-0.00075236685,0.13754794,0.03195439,0.12849009,0.097036555,0.08674703,0.112568125,0.06291859,0.07851173,0.03837355,-0.029479692,0.03294931,0.083414644,0.107304744,0.046913274,-0.019555077,0.08561267,0.11736616,-0.016738592,-0.019346982,0.08441792,0.05534018
0.025578598,-0.03210792,-0.04396346,-0.04033635,-0.014912649,-0.0044915075,0.039246347,0.01941788,-0.040371552,-0.011393628,-0.018808456,0.032554824,0.04669146,0.059260085,0.10848632,0.03832198,-0.04870202,0.012233309,0.054642163,0.1917013,0.07075007,0.029847536,-0.011345459,0.10480575,0.0032341254,0.0037743936,0.052992757,-0.039060462,0.06437101,-0.02238998,0.045845676,-0.06951898,0.049465723,-0.07327107,0.08507207,0.07865794,0.05981886,-0.037865967,0.040267613,0.09704127,0.09757941,0.000319276,0.059759982,-0.008059856,0.082920544,0.06645513,0.0442015,0.037433714
-0.06294886,0.07571431,0.016026547,-0.11389792,0.11736344,0.08414487,0.04283605,0.10314509,-0.0026836405,-0.0006821601,0.08906167,0.021677775,0.11188004,0.06087477,-0.021053532,0.05064673,0.06500524,-0.030279545,0.012729006,0.08356504,0.11477423,-0.029560821,0.02756572,0.097221866,0.08477286,0.036927775,0.08443967,-0.029453268,0.13241373,0.0847728,-0.0014563489,0.06664325,0.14660239,-0.11289191,0.06993113,0.102891274,0.04880854,0.060154434,0.052613623,0.06507846,0.042246778,0.03495753,0.023972698,0.0290166,0.10756953,0.0378846,0.06218363,0.080215365
0.094713815,0.1307723,0.019614164,0.16253027,0.23095138,0.12357939,0.13117194,0.12536685,0.077405915,0.13339727,0.14047298,0.054744482,0.007142615,0.093391046,0.01096535,0.16281913,0.16581504,0.048820764,0.20914178,0.068380676,0.06805756,0.18435654,0.018246826,0.1576278,0.12050839,0.1526169,0.17444631,0.13950115,0.015978986,0.22768296,0.15344542,0.072613545,0.11399738,0.13098265,0.1358983,0.16752517,0.03467244,0.14877255,0.14249834,0.083971016,0.13117912,0.16644633,0.15136765,0.1756576,0.20444226,0.15262787,0.13354743,0.2383555
0.12289068,0.066085875,0.056117263,0.04070895,0.10793122,0.07818287,0.16050677,0.08982594,0.00793289,0.096340455,0.04969106,0.12540774,0.0673621,0.042034544,0.02073682,-0.014519244,0.027395722,0.023703506,0.04254515,0.06753623,0.090476826,0.04659784,0.08280425,0.10697043,0.037971325,-0.007851128,0.10789999,0.06025466,0.12040709,0.05400197,0.026314748,0.1046972,0.0626067,0.111231804,0.12981293,0.16019984,0.07313909,0.059489645,0.023786474,0.1106058,0.078096405,0.11975291,0.025899442,0.15074115,0.11686,0.036340028,0.097216755,0.046877135
-0.07533857,0.01790703,0.0110702645,0.065390535,-0.013193622,0.038112164,0.07284816,0.033280488,-0.102319136,-0.028570913,-0.038754907,0.054793816,-0.038709614,0.05384468,-0.017551355,-0.05464932,0.07939815,-0.033448823,-0.0875523,0.08530687,0.053356253,0.08972605,-0.057898805,0.09742683,0.062466405,0.05272902,0.0699674,0.0708151,-0.00068967213,-0.018900726,-0.03553085,0.06480999,-0.0347626,0.012474656,-0.015565569,0.034069665,-0.04685242,-0.040903103,0.014586002,0.031164,-0.00059953687,0.12404884,0.043454763,0.039767608,-0.011050105,-0.03797286,-0.05172184,-0.0029755963
0.087862834,0.08717988,-0.061303847,0.04068827,-0.02291497,-0.028881067,0.1142936,0.099750586,0.018216008,-0.09855287,-0.011811785,-0.035046518,-0.06801424,-0.01435161,-0.021157283,0.07737244,-0.008259987,-0.015526457,0.11142225,0.017112918,0.067669615,0.04998082,-0.035403278,0.0017685012,0.038241003,0.017663622,0.04549658,0.103649214,-0.03521844,0.02117016,0.083087154,0.01101143,-0.12559518,0.104920894,0.0798159,-0.048828825,0.10932264,0.04472129,0.026407393,-0.049026813,0.008177653,0.08891177,0.123667374,0.14077686,0.0060566957,-0.06553198,-0.018418547,-0.03714923
0.1273615,0.05164077,0.014278145,0.17041649,0.010420631,0.10554166,0.067281455,0.075331196,0.004245101,0.094434,0.07278422,-0.026458556,0.16388403,0.12190849,0.039552417,0.24391988,0.12655108,0.114020005,0.28838184,0.11256857,0.10930971,0.07686182,0.11581196,0.09708785,0.07178676,0.05914884,0.12665007,0.15831196,0.045390625,-0.042002607,0.20115596,0.019109366,0.058007263,0.15054725,0.13160351,0.06790693,0.09016377,0.12490693,0.24652906,0.14217682,0.07783115,0.027855389,0.14651832,0.014737174,0.2274474,0.23735607,0.08655581,0.14433046
0.1302492,0.022357412,0.15608834,0.050192043,2.3432076e-05,0.052160695,0.1148545,0.0078491215,0.14885472,0.10003555,0.014316321,0.013389625,-0.018295204,-0.0121182315,0.13933216,0.05538063,0.01928158,0.015723849,0.09922049,-0.013224291,0.0410319,0.020937279,0.0090668285,0.062486317,0.05954139,0.020249398,-0.0058886986,0.047745753,0.007915536,0.09353743,0.076473,0.024279043,-0.06389404,0.068585046,0.024036026,-0.020123743,0.063634194,0.033902735,-0.010653292,0.041233957,-0.031908296,0.079374924,0.10624523,-0.018259317,0.094548605,0.083228715,0.03769842,0.06262095
-0.05652147,-0.008140096,0.0918737,0.028204104,0.053267613,0.102975406,0.049590155,-0.00071847794,0.069862306,-0.021838462,0.067513876,-0.078904115,-0.07828278,0.059967756,0.082162194,0.039854553,0.10288279,-0.09523825,-0.035710074,0.048187286,0.011102521,-0.01624616,0.0920411,0.022434933,0.04194044,0.10706952,0.0320554,0.12622793,0.061833058,0.03860626,0.011983759,0.027461195,-0.02095941,0.07334604,0.039162107,0.007794199,-0.006633396,0.033743214,-0.054819368,-0.0060537457,0.087404296,-0.00064240384,0.033012457,0.07486543,0.017086139,0.05824711,0.1253488,0.06521779
0.05357509,0.056712046,0.02597357,0.026406933,0.10170275,-0.014212171,0.017427709,0.07198876,0.15370417,0.060465973,0.061247732,-0.008529527,0.09600271,0.11738278,0.13175192,0.07511012,-0.022013612,0.054307885,-0.03184382,0.061330903,0.051035225,0.10968693,0.08243517,0.050052326,0.09072747,0.09750718,0.06392076,0.06674798,0.0010224576,0.04951684,-0.012622618,0.11195583,0.006901135,0.061172474,0.021222562,0.10199659,0.057914563,0.038882285,0.123164356,-0.005738817,0.025607537,0.086877346,0.0034375163,0.0977848,0.030337488,0.0531382,0.046165295,0.079976946
0.15816575,0.105412334,0.05714269,0.13639717,0.16371869,0.18680401,0.14043942,0.1893138,0.17824376,0.011496942,0.1195872,0.023592284,0.23497488,0.11275219,0.17899282,0.04764206,0.04404406,0.17673756,0.116793305,0.12977856,0.108189955,0.22573726,0.12522493,0.10129261,0.09669955,0.026161186,0.15279096,0.14815092,0.119312465,0.13425599,0.039449982,0.08340237,0.108129725,0.17065991,0.0630769,0.085668564,-0.048243422,0.1320053,0.24446821,0.15958485,0.03621717,0.11797035,0.1376804,0.087795705,0.19296543,0.1474105,0.022214519,0.10744021
0.11521652,0.00928678,0.076948576,0.08190072,0.0824759,0.053328414,0.07961512,0.0040005953,0.11466794,-0.011255462,-0.0066014538,0.033138275,0.058466364,0.11810892,0.12566443,0.010499676,0.12149591,0.026686564,-0.0040176827,0.048573967,0.10557903,0.12561662,0.09407174,0.07759475,0.09675201,0.05811304,0.0037368918,0.07840277,0.091618,-0.018155381,0.020658676,0.05962016,0.058865096,-0.004255047,0.06215258,0.027933674,0.09540993,0.019661177,0.11182965,0.023656009,0.08617191,0.03153186,-0.055609845,-0.056449927,0.070843704,0.012509066,0.11719906,0.10830473
0.03359129,-0.045873214,0.19573519,0.0451753,-0.050194517,0.023833744,0.013888138,0.019958898,0.08282965,0.031313967,0.034734946,0.009838575,0.02847402,-0.015384718,0.02253007,0.1385878,-0.0025055988,-0.07671234,0.03137993,-0.0072193667,0.085362606,-0.023919037,-0.09222393,0.061558664,0.01941387,0.0038415336,0.0506157,-0.007575411,-0.050289065,0.029891575,-0.0010298784,-0.097094916,-0.047205765,0.030240096,0.055895418,0.075488836,0.053392775,-0.016415847,-0.0073705795,0.03235318,-0.06677424,0.043805283,-0.017333815,-0.013401261,0.09399219,0.014197832,0.045969345,-0.04972465
0.093219005,-0.08614654,0.12392409,0.0644864,0.05417522,0.14806867,0.064637765,0.07267378,0.10674926,-0.14502111,0.053567573,0.01829018,0.1114203,-0.05064191,0.008227669,0.021211041,0.045557182,0.050933644,0.06762547,-0.0660841,-0.0019190396,0.09330919,-0.012253489,0.09473806,0.097060196,0.010232002,0.040502552,0.038076855,0.051485416,0.077721454,-0.013070367,-0.04081593,0.059280444,0.079828456,-0.009636897,0.12012688,0.024725417,0.006452765,0.04046001,0.07753023,-0.05111003,-0.031166738,0.0835394,0.09714941,0.08720278,-0.03156077,0.05806513,0.1060439
0.14679328,0.028790435,0.11083482,0.1265409,0.044457942,0.095281556,0.14039727,0.06031954,0.09470412,0.051395357,0.117258385,0.09451645,0.22620018,0.055514637,0.11354772,0.016180051,0.062323768,0.11626392,0.13769317,0.13856672,0.12752753,-0.033487383,0.21628451,-0.02378052,0.099106446,0.08650342,0.14243732,0.16382235,0.14975876,0.08120425,0.07123825,0.12380114,0.18479091,0.23984362,0.11676612,0.19632818,0.11807215,0.1798484,0.018148845,0.12875926,0.116651505,0.0485957,0.04891154,-0.08218212,0.08819466,0.17504196,0.1479904,0.10016774
