Time,Sensor,Signal,Activity
2009-12-24 18:43:03.734001,M011,ON,Other_Activity
2009-12-24 18:43:07.734001,M011,OFF,Other_Activity
2009-12-24 18:43:12.359001,M011,ON,Other_Activity
2009-12-24 18:43:16.625001,M011,OFF,Other_Activity
2009-12-24 18:43:40.734001,M011,ON,Other_Activity
2009-12-24 18:43:44.656001,M011,OFF,Other_Activity
2009-12-24 18:43:52.921001,M011,ON,Other_Activity
2009-12-24 18:43:57.218001,M011,OFF,Other_Activity
2009-12-24 18:43:59.171001,M011,ON,Other_Activity
2009-12-24 18:44:03.140001,M011,OFF,Other_Activity
2009-12-24 18:44:17.312001,M011,ON,Other_Activity
2009-12-24 18:44:21.625001,M011,OFF,Other_Activity
2009-12-24 18:44:23.265001,M010,ON,Other_Activity
2009-12-24 18:44:23.593001,M011,ON,Other_Activity
2009-12-24 18:44:27.250001,M010,OFF,Other_Activity
2009-12-24 18:44:27.546001,M011,OFF,Other_Activity
2009-12-24 18:44:34.156001,M011,ON,Other_Activity
2009-12-24 18:44:38.125001,M011,OFF,Other_Activity
2009-12-24 18:44:41.421001,M011,ON,Other_Activity
2009-12-24 18:44:45.750001,M011,OFF,Other_Activity
2009-12-24 18:44:50.968001,M011,ON,Other_Activity
2009-12-24 18:44:54.984001,M011,OFF,Other_Activity
2009-12-24 18:46:24.078001,M011,ON,Other_Activity
2009-12-24 18:46:28.046001,M011,OFF,Other_Activity
2009-12-24 18:46:41.203001,M011,ON,Other_Activity
2009-12-24 18:46:45.187001,M010,ON,Other_Activity
2009-12-24 18:46:45.484001,M011,OFF,Other_Activity
2009-12-24 18:46:49.453001,M011,ON,Other_Activity
2009-12-24 18:46:49.812001,M010,OFF,Other_Activity
2009-12-24 18:46:53.406001,M011,OFF,Other_Activity
2009-12-24 18:46:57.359001,M011,ON,Other_Activity
2009-12-24 18:47:01.640001,M011,OFF,Other_Activity
2009-12-24 18:47:04.625001,M011,ON,Other_Activity
2009-12-24 18:47:06.609001,M010,ON,Other_Activity
2009-12-24 18:47:08.609001,M011,OFF,Other_Activity
2009-12-24 18:47:10.234001,M011,ON,Other_Activity
2009-12-24 18:47:10.578001,M010,OFF,Other_Activity
2009-12-24 18:47:14.218001,M011,OFF,Other_Activity
2009-12-24 18:47:16.515001,M011,ON,Other_Activity
2009-12-24 18:47:20.843001,M011,OFF,Other_Activity
2009-12-24 18:51:08.531001,M011,ON,Other_Activity
2009-12-24 18:51:12.453001,M011,OFF,Other_Activity
2009-12-24 18:51:31.609001,M011,ON,Other_Activity
2009-12-24 18:51:35.531001,M011,OFF,Other_Activity
2009-12-24 18:51:42.796001,M011,ON,Other_Activity
2009-12-24 18:51:46.796001,M011,OFF,Other_Activity
2009-12-24 18:53:55.109001,M010,ON,Other_Activity
2009-12-24 18:53:59.453001,M010,OFF,Other_Activity
2009-12-24 18:54:02.390001,M010,ON,Other_Activity
2009-12-24 18:54:06.359001,M010,OFF,Other_Activity
2009-12-24 18:55:02.796001,M010,ON,Other_Activity
2009-12-24 18:55:07.078001,M010,OFF,Other_Activity
2009-12-24 18:55:08.093001,M010,ON,Other_Activity
2009-12-24 18:55:12.328001,M010,OFF,Other_Activity
2009-12-24 18:55:16.984001,M011,ON,Other_Activity
2009-12-24 18:55:20.921001,M011,OFF,Other_Activity
2009-12-24 18:56:17.328001,M010,ON,Other_Activity
2009-12-24 18:56:21.343001,M010,OFF,Other_Activity
2009-12-24 18:56:23.609001,M011,ON,Other_Activity
2009-12-24 18:56:27.578001,M011,OFF,Other_Activity
2009-12-24 18:56:29.218001,M011,ON,Other_Activity
2009-12-24 18:56:33.515001,M011,OFF,Other_Activity
2009-12-24 18:57:08.187001,M010,ON,Other_Activity
2009-12-24 18:57:12.484001,M010,OFF,Other_Activity
2009-12-24 18:57:13.484001,M011,ON,Other_Activity
2009-12-24 18:57:17.406001,M011,OFF,Other_Activity
2009-12-24 18:57:56.671001,M011,ON,Other_Activity
2009-12-24 18:58:01.031001,M011,OFF,Other_Activity
2009-12-24 18:58:08.562001,M011,ON,Other_Activity
2009-12-24 18:58:12.515001,M011,OFF,Other_Activity
2009-12-24 18:58:21.093001,M010,ON,Other_Activity
2009-12-24 18:58:25.078001,M010,OFF,Other_Activity
2009-12-24 19:00:01.093001,M011,ON,Other_Activity
2009-12-24 19:00:05.015001,M011,OFF,Other_Activity
2009-12-24 19:00:08.000001,M011,ON,Other_Activity
2009-12-24 19:00:11.968001,M011,OFF,Other_Activity
2009-12-24 19:00:26.468001,M010,ON,Other_Activity
2009-12-24 19:00:30.468001,M010,OFF,Other_Activity
2009-12-24 19:02:57.953001,M010,ON,Other_Activity
2009-12-24 19:03:01.890001,M010,OFF,Other_Activity
2009-12-24 19:05:20.484001,M010,ON,Other_Activity
2009-12-24 19:05:24.484001,M010,OFF,Other_Activity
2009-12-24 19:05:32.359001,M010,ON,Other_Activity
2009-12-24 19:05:36.359001,M010,OFF,Other_Activity
2009-12-24 19:06:13.296001,M011,ON,Other_Activity
2009-12-24 19:06:17.296001,M011,OFF,Other_Activity
2009-12-24 19:06:17.953001,M010,ON,Other_Activity
2009-12-24 19:06:21.859001,M010,OFF,Other_Activity
2009-12-24 19:07:09.062001,M010,ON,Other_Activity
2009-12-24 19:07:12.078001,M011,ON,Other_Activity
2009-12-24 19:07:13.343001,M010,OFF,Other_Activity
2009-12-24 19:07:16.015001,M011,OFF,Other_Activity
2009-12-24 19:07:51.671001,M010,ON,Other_Activity
2009-12-24 19:07:55.578001,M010,OFF,Other_Activity
2009-12-24 19:08:35.546001,M010,ON,Other_Activity
2009-12-24 19:08:39.468001,M010,OFF,Other_Activity
2009-12-24 19:08:43.437001,M010,ON,Other_Activity
2009-12-24 19:08:47.046001,M010,OFF,Other_Activity
2009-12-24 19:11:39.968001,M010,ON,Other_Activity
2009-12-24 19:11:44.265001,M010,OFF,Other_Activity
2009-12-24 19:14:33.531001,M011,ON,Other_Activity
2009-12-24 19:14:38.156001,M011,OFF,Other_Activity
2009-12-24 19:14:44.750001,M010,ON,Other_Activity
2009-12-24 19:14:49.062001,M010,OFF,Other_Activity
2009-12-24 19:15:31.328001,M011,ON,Other_Activity
2009-12-24 19:15:33.921001,M010,ON,Other_Activity
2009-12-24 19:15:35.250001,M011,OFF,Other_Activity
2009-12-24 19:15:38.203001,M010,OFF,Other_Activity
2009-12-24 19:16:45.218001,M011,ON,Other_Activity
2009-12-24 19:16:49.156001,M011,OFF,Other_Activity
2009-12-24 19:18:02.140001,M010,ON,Other_Activity
2009-12-24 19:18:06.093001,M010,OFF,Other_Activity
2009-12-24 19:19:50.312001,M011,ON,Other_Activity
2009-12-24 19:19:54.312001,M011,OFF,Other_Activity
2009-12-24 19:20:22.031001,M011,ON,Other_Activity
2009-12-24 19:20:25.953001,M011,OFF,Other_Activity
2009-12-24 19:21:42.187001,M011,ON,Other_Activity
2009-12-24 19:21:46.500001,M011,OFF,Other_Activity
2009-12-24 19:25:12.078001,M011,ON,Other_Activity
2009-12-24 19:25:16.015001,M011,OFF,Other_Activity
2009-12-24 19:26:54.718001,M011,ON,Other_Activity
2009-12-24 19:26:58.625001,M011,OFF,Other_Activity
2009-12-24 19:28:40.609001,M011,ON,Other_Activity
2009-12-24 19:28:44.937001,M011,OFF,Other_Activity
2009-12-24 19:35:23.843001,M011,ON,Other_Activity
2009-12-24 19:35:28.156001,M011,OFF,Other_Activity
2009-12-24 19:36:01.156001,M011,ON,Other_Activity
2009-12-24 19:36:05.437001,M011,OFF,Other_Activity
2009-12-24 19:36:07.078001,M011,ON,Other_Activity
2009-12-24 19:36:11.375001,M011,OFF,Other_Activity
2009-12-24 19:36:16.296001,M018,ON,Other_Activity
2009-12-24 19:36:16.640001,M011,ON,Other_Activity
2009-12-24 19:36:20.312001,M018,OFF,Other_Activity
2009-12-24 19:36:20.953001,M011,OFF,Other_Activity
2009-12-24 19:36:24.562001,M011,ON,Other_Activity
2009-12-24 19:36:25.546001,M018,ON,Other_Activity
2009-12-24 19:36:28.515001,M011,OFF,Other_Activity
2009-12-24 19:36:28.875001,M010,ON,Other_Activity
2009-12-24 19:36:29.875001,M018,OFF,Other_Activity
2009-12-24 19:36:30.515001,M011,ON,Other_Activity
2009-12-24 19:36:32.484001,M010,OFF,Other_Activity
2009-12-24 19:36:34.453001,M010,ON,Other_Activity
2009-12-24 19:36:35.156001,M011,OFF,Other_Activity
2009-12-24 19:36:39.078001,M010,OFF,Other_Activity
2009-12-24 19:37:12.078001,M010,ON,Other_Activity
2009-12-24 19:37:16.375001,M010,OFF,Other_Activity
2009-12-24 19:37:25.281001,M010,ON,Other_Activity
2009-12-24 19:37:29.609001,M010,OFF,Other_Activity
2009-12-24 19:37:32.250001,M010,ON,Other_Activity
2009-12-24 19:37:36.515001,M010,OFF,Other_Activity
2009-12-24 19:37:40.171001,M010,ON,Other_Activity
2009-12-24 19:37:44.078001,M010,OFF,Other_Activity
2009-12-24 19:37:53.375001,M010,ON,Other_Activity
2009-12-24 19:37:57.640001,M010,OFF,Other_Activity
2009-12-24 19:38:10.515001,M010,ON,Other_Activity
2009-12-24 19:38:14.781001,M010,OFF,Other_Activity
2009-12-24 19:38:17.078001,M011,ON,Other_Activity
2009-12-24 19:38:21.046001,M011,OFF,Other_Activity
2009-12-24 19:38:44.468001,M011,ON,Other_Activity
2009-12-24 19:38:48.765001,M011,OFF,Other_Activity
2009-12-24 19:39:08.546001,M010,ON,Other_Activity
2009-12-24 19:39:12.875001,M010,OFF,Other_Activity
2009-12-24 19:39:21.437001,M010,ON,Other_Activity
2009-12-24 19:39:25.406001,M010,OFF,Other_Activity
2009-12-24 19:39:54.765001,M010,ON,Other_Activity
2009-12-24 19:39:56.078001,M011,ON,Other_Activity
2009-12-24 19:39:59.046001,M010,OFF,Other_Activity
2009-12-24 19:40:00.031001,M011,OFF,Other_Activity
2009-12-24 19:40:04.703001,M010,ON,Other_Activity
2009-12-24 19:40:08.937001,M010,OFF,Other_Activity
2009-12-24 19:40:38.015001,M010,ON,Other_Activity
2009-12-24 19:40:42.281001,M010,OFF,Other_Activity
2009-12-24 19:41:05.046001,M011,ON,Other_Activity
2009-12-24 19:41:09.000001,M011,OFF,Other_Activity
2009-12-24 19:41:15.265001,M011,ON,Other_Activity
2009-12-24 19:41:19.562001,M011,OFF,Other_Activity
2009-12-24 19:41:25.203001,M010,ON,Other_Activity
2009-12-24 19:41:29.500001,M010,OFF,Other_Activity
2009-12-24 19:41:34.078001,M010,ON,Other_Activity
2009-12-24 19:41:38.031001,M010,OFF,Other_Activity
2009-12-24 19:42:20.953001,M010,ON,Other_Activity
2009-12-24 19:42:24.937001,M010,OFF,Other_Activity
2009-12-24 19:42:33.140001,M010,ON,Other_Activity
2009-12-24 19:42:37.125001,M010,OFF,Other_Activity
2009-12-24 19:42:39.093001,M010,ON,Other_Activity
2009-12-24 19:42:43.046001,M010,OFF,Other_Activity
2009-12-24 19:42:45.031001,M010,ON,Other_Activity
2009-12-24 19:42:49.015001,M010,OFF,Other_Activity
2009-12-24 19:42:57.937001,M010,ON,Other_Activity
2009-12-24 19:43:01.890001,M010,OFF,Other_Activity
2009-12-24 19:43:05.515001,M018,ON,Other_Activity
2009-12-24 19:43:08.453001,M017,ON,Other_Activity
2009-12-24 19:43:10.125001,M018,OFF,Other_Activity
2009-12-24 19:43:12.734001,M017,OFF,Other_Activity
2009-12-24 19:43:14.062001,M015,ON,Other_Activity
2009-12-24 19:43:18.031001,M015,OFF,Other_Activity
2009-12-24 19:43:23.968001,M015,ON,Other_Activity
2009-12-24 19:43:28.296001,M015,OFF,Other_Activity
2009-12-24 19:43:34.234001,M015,ON,Other_Activity
2009-12-24 19:43:38.515001,M015,OFF,Other_Activity
2009-12-24 19:43:46.765001,M015,ON,Other_Activity
2009-12-24 19:43:50.734001,M017,ON,Other_Activity
2009-12-24 19:43:51.031001,M015,OFF,Other_Activity
2009-12-24 19:43:53.015001,M018,ON,Other_Activity
2009-12-24 19:43:54.656001,M017,OFF,Other_Activity
2009-12-24 19:43:56.968001,M018,OFF,Other_Activity
2009-12-24 19:43:57.953001,M010,ON,Other_Activity
2009-12-24 19:44:02.250001,M010,OFF,Other_Activity
2009-12-24 19:44:05.531001,M010,ON,Other_Activity
2009-12-24 19:44:09.515001,M010,OFF,Other_Activity
2009-12-24 19:44:18.109001,M010,ON,Other_Activity
2009-12-24 19:44:22.046001,M010,OFF,Other_Activity
2009-12-24 19:48:32.171001,M010,ON,Other_Activity
2009-12-24 19:48:36.453001,M010,OFF,Other_Activity
2009-12-24 19:50:18.406001,M011,ON,Other_Activity
2009-12-24 19:50:22.406001,M011,OFF,Other_Activity
2009-12-24 19:50:25.031001,M011,ON,Other_Activity
2009-12-24 19:50:29.000001,M011,OFF,Other_Activity
2009-12-24 19:50:30.296001,M010,ON,Other_Activity
2009-12-24 19:50:34.265001,M010,OFF,Other_Activity
2009-12-24 19:50:37.265001,M011,ON,Other_Activity
2009-12-24 19:50:41.203001,M011,OFF,Other_Activity
2009-12-24 19:50:41.515001,M010,ON,Other_Activity
2009-12-24 19:50:45.500001,M010,OFF,Other_Activity
2009-12-24 19:51:11.890001,M011,ON,Other_Activity
2009-12-24 19:51:15.843001,M011,OFF,Other_Activity
2009-12-24 19:51:35.968001,M010,ON,Other_Activity
2009-12-24 19:51:39.921001,M011,ON,Other_Activity
2009-12-24 19:51:40.296001,M010,OFF,Other_Activity
2009-12-24 19:51:44.203001,M011,OFF,Other_Activity
2009-12-24 19:51:52.500001,M010,ON,Other_Activity
2009-12-24 19:51:56.765001,M010,OFF,Other_Activity
2009-12-24 19:51:58.406001,M010,ON,Other_Activity
2009-12-24 19:51:58.734001,M011,ON,Other_Activity
2009-12-24 19:52:02.406001,M010,OFF,Other_Activity
2009-12-24 19:52:02.703001,M011,OFF,Other_Activity
2009-12-24 19:52:04.015001,M011,ON,Other_Activity
2009-12-24 19:52:07.984001,M011,OFF,Other_Activity
2009-12-24 19:52:16.265001,M011,ON,Other_Activity
2009-12-24 19:52:20.203001,M011,OFF,Other_Activity
2009-12-24 19:53:27.500001,M011,ON,Other_Activity
2009-12-24 19:53:31.500001,M011,OFF,Other_Activity
2009-12-24 19:53:33.484001,M011,ON,Other_Activity
2009-12-24 19:53:37.734001,M011,OFF,Other_Activity
2009-12-24 19:53:44.328001,M011,ON,Other_Activity
2009-12-24 19:53:45.984001,M010,ON,Other_Activity
2009-12-24 19:53:48.656001,M011,OFF,Other_Activity
2009-12-24 19:53:50.281001,M010,OFF,Other_Activity
2009-12-24 19:53:51.921001,M010,ON,Other_Activity
2009-12-24 19:53:55.218001,M011,ON,Other_Activity
2009-12-24 19:53:55.906001,M010,OFF,Other_Activity
2009-12-24 19:53:58.187001,M010,ON,Other_Activity
2009-12-24 19:53:59.187001,M011,OFF,Other_Activity
2009-12-24 19:54:02.484001,M010,OFF,Other_Activity
2009-12-24 19:54:05.437001,M017,ON,Other_Activity
2009-12-24 19:54:09.125001,M015,ON,Other_Activity
2009-12-24 19:54:10.078001,M017,OFF,Other_Activity
2009-12-24 19:54:13.062001,M006,ON,Other_Activity
2009-12-24 19:54:13.390001,M015,OFF,Other_Activity
2009-12-24 19:54:13.734001,D031,OPEN,Other_Activity
2009-12-24 19:54:17.328001,M006,OFF,Other_Activity
2009-12-24 19:54:20.296001,M006,ON,Other_Activity
2009-12-24 19:54:21.968001,D031,CLOSE,Other_Activity
2009-12-24 19:54:24.296001,M006,OFF,Other_Activity
2009-12-24 19:55:26.625001,M011,ON,Other_Activity
2009-12-24 19:55:30.593001,M011,OFF,Other_Activity
2009-12-24 19:58:19.218001,M011,ON,Other_Activity
2009-12-24 19:58:23.171001,M011,OFF,Other_Activity
2009-12-24 19:58:33.109001,M011,ON,Other_Activity
2009-12-24 19:58:37.046001,M011,OFF,Other_Activity
2009-12-24 19:58:44.609001,M011,ON,Other_Activity
2009-12-24 19:58:48.578001,M011,OFF,Other_Activity
2009-12-24 19:58:52.562001,M011,ON,Other_Activity
2009-12-24 19:58:56.171001,M018,ON,Other_Activity
2009-12-24 19:58:56.812001,M011,OFF,Other_Activity
2009-12-24 19:58:57.171001,M010,ON,Other_Activity
2009-12-24 19:59:00.171001,M018,OFF,Other_Activity
2009-12-24 19:59:00.468001,M010,OFF,Other_Activity
2009-12-24 19:59:11.015001,M010,ON,Other_Activity
2009-12-24 19:59:14.671001,M018,ON,Other_Activity
2009-12-24 19:59:14.968001,M010,OFF,Other_Activity
2009-12-24 19:59:18.640001,M018,OFF,Other_Activity
2009-12-24 19:59:19.281001,M017,ON,Other_Activity
2009-12-24 19:59:20.265001,M008,ON,Other_Activity
2009-12-24 19:59:20.593001,M019,ON,Other_Activity
2009-12-24 19:59:23.218001,M017,OFF,Other_Activity
2009-12-24 19:59:24.203001,M008,OFF,Other_Activity
2009-12-24 19:59:24.875001,M019,OFF,Other_Activity
2009-12-24 19:59:30.171001,M019,ON,Other_Activity
2009-12-24 19:59:32.468001,M008,ON,Other_Activity
2009-12-24 19:59:33.468001,M015,ON,Other_Activity
2009-12-24 19:59:34.468001,M019,OFF,Other_Activity
2009-12-24 19:59:35.140001,M016,ON,Other_Activity
2009-12-24 19:59:36.078001,M004,ON,Other_Activity
2009-12-24 19:59:36.781001,M008,OFF,Other_Activity
2009-12-24 19:59:37.406001,M015,OFF,Other_Activity
2009-12-24 19:59:39.109001,M016,OFF,Other_Activity
2009-12-24 19:59:40.062001,M004,OFF,Other_Activity
2009-12-24 19:59:41.375001,M004,ON,Other_Activity
2009-12-24 19:59:45.359001,M004,OFF,Other_Activity
2009-12-24 20:01:24.656001,M004,ON,Other_Activity
2009-12-24 20:01:28.656001,M004,OFF,Other_Activity
2009-12-24 20:01:33.593001,M004,ON,Other_Activity
2009-12-24 20:01:33.890001,M016,ON,Other_Activity
2009-12-24 20:01:34.875001,M015,ON,Other_Activity
2009-12-24 20:01:35.562001,M008,ON,Other_Activity
2009-12-24 20:01:37.562001,M004,OFF,Other_Activity
2009-12-24 20:01:37.859001,M016,OFF,Other_Activity
2009-12-24 20:01:38.859001,M015,OFF,Other_Activity
2009-12-24 20:01:39.859001,M008,OFF,Other_Activity
2009-12-24 20:01:53.031001,M008,ON,Other_Activity
2009-12-24 20:01:54.671001,M019,ON,Other_Activity
2009-12-24 20:01:56.359001,M015,ON,Other_Activity
2009-12-24 20:01:57.000001,M008,OFF,Other_Activity
2009-12-24 20:01:58.656001,M019,OFF,Other_Activity
2009-12-24 20:01:58.984001,M003,ON,Other_Activity
2009-12-24 20:02:00.609001,M015,OFF,Other_Activity
2009-12-24 20:02:02.953001,M003,OFF,Other_Activity
2009-12-24 20:02:06.562001,M002,ON,Other_Activity
2009-12-24 20:02:10.562001,M002,OFF,Other_Activity
2009-12-24 20:02:17.109001,M002,ON,Other_Activity
2009-12-24 20:02:21.125001,M002,OFF,Other_Activity
2009-12-24 20:02:30.000001,M002,ON,Other_Activity
2009-12-24 20:02:34.328001,M002,OFF,Other_Activity
2009-12-24 20:02:52.468001,M002,ON,Other_Activity
2009-12-24 20:02:56.390001,M002,OFF,Other_Activity
2009-12-24 20:03:13.875001,M002,ON,Other_Activity
2009-12-24 20:03:17.890001,M002,OFF,Other_Activity
2009-12-24 20:03:56.453001,M002,ON,Other_Activity
2009-12-24 20:04:01.062001,M002,OFF,Other_Activity
2009-12-24 20:04:13.265001,M002,ON,Other_Activity
2009-12-24 20:04:17.562001,M002,OFF,Other_Activity
2009-12-24 20:04:19.250001,M002,ON,Other_Activity
2009-12-24 20:04:23.218001,M002,OFF,Other_Activity
2009-12-24 20:04:24.859001,M015,ON,Other_Activity
2009-12-24 20:04:25.484001,M002,ON,Other_Activity
2009-12-24 20:04:29.453001,M015,OFF,Other_Activity
2009-12-24 20:04:29.781001,M002,OFF,Other_Activity
2009-12-24 20:05:07.062001,M015,ON,Other_Activity
2009-12-24 20:05:07.390001,D028,OPEN,Other_Activity
2009-12-24 20:05:08.093001,M003,ON,Other_Activity
2009-12-24 20:05:11.062001,M015,OFF,Other_Activity
2009-12-24 20:05:12.000001,M003,OFF,Other_Activity
2009-12-24 20:05:14.984001,M003,ON,Other_Activity
2009-12-24 20:05:16.953001,M015,ON,Other_Activity
2009-12-24 20:05:18.281001,D028,CLOSE,Other_Activity
2009-12-24 20:05:19.281001,M003,OFF,Other_Activity
2009-12-24 20:05:20.937001,M015,OFF,Other_Activity
2009-12-24 20:05:26.218001,M002,ON,Other_Activity
2009-12-24 20:05:30.484001,M002,OFF,Other_Activity
2009-12-24 20:05:36.093001,M002,ON,Other_Activity
2009-12-24 20:05:36.453001,M015,ON,Other_Activity
2009-12-24 20:05:40.062001,M015,OFF,Other_Activity
2009-12-24 20:05:40.390001,M002,OFF,Other_Activity
2009-12-24 20:05:43.359001,M002,ON,Other_Activity
2009-12-24 20:05:47.359001,M002,OFF,Other_Activity
2009-12-24 20:05:48.984001,M002,ON,Other_Activity
2009-12-24 20:05:52.953001,M002,OFF,Other_Activity
2009-12-24 20:05:58.250001,M002,ON,Other_Activity
2009-12-24 20:06:02.156001,M002,OFF,Other_Activity
2009-12-24 20:06:11.750001,M002,ON,Other_Activity
2009-12-24 20:06:15.718001,M002,OFF,Other_Activity
2009-12-24 20:06:17.015001,M002,ON,Other_Activity
2009-12-24 20:06:20.984001,M002,OFF,Other_Activity
2009-12-24 20:06:33.875001,D031,OPEN,Other_Activity
2009-12-24 20:06:35.875001,M002,ON,Other_Activity
2009-12-24 20:06:36.859001,M006,ON,Other_Activity
2009-12-24 20:06:40.156001,M002,OFF,Other_Activity
2009-12-24 20:06:41.093001,M006,OFF,Other_Activity
2009-12-24 20:06:41.437001,M002,ON,Other_Activity
2009-12-24 20:06:42.437001,M015,ON,Other_Activity
2009-12-24 20:06:45.812001,M002,OFF,Other_Activity
2009-12-24 20:06:46.750001,M015,OFF,Other_Activity
2009-12-24 20:06:50.015001,M003,ON,Other_Activity
2009-12-24 20:06:53.984001,M003,OFF,Other_Activity
2009-12-24 20:06:54.953001,M003,ON,Other_Activity
2009-12-24 20:06:55.953001,M015,ON,Other_Activity
2009-12-24 20:06:58.937001,M003,OFF,Other_Activity
2009-12-24 20:06:59.937001,M015,OFF,Other_Activity
2009-12-24 20:07:10.484001,M015,ON,Other_Activity
2009-12-24 20:07:11.453001,D027,OPEN,Other_Activity
2009-12-24 20:07:14.437001,M015,OFF,Other_Activity
2009-12-24 20:07:15.437001,D027,CLOSE,Other_Activity
2009-12-24 20:07:16.750001,M015,ON,Other_Activity
2009-12-24 20:07:17.078001,M003,ON,Other_Activity
2009-12-24 20:07:20.750001,M015,OFF,Other_Activity
2009-12-24 20:07:21.046001,M003,OFF,Other_Activity
2009-12-24 20:07:22.718001,M002,ON,Other_Activity
2009-12-24 20:07:25.375001,M006,ON,Other_Activity
2009-12-24 20:07:26.656001,M002,OFF,Other_Activity
2009-12-24 20:07:29.640001,M006,OFF,Other_Activity
2009-12-24 20:07:30.937001,M006,ON,Other_Activity
2009-12-24 20:07:32.937001,M015,ON,Other_Activity
2009-12-24 20:07:33.250001,M002,ON,Other_Activity
2009-12-24 20:07:34.921001,M006,OFF,Other_Activity
2009-12-24 20:07:36.875001,M015,OFF,Other_Activity
2009-12-24 20:07:37.187001,M002,OFF,Other_Activity
2009-12-24 20:07:38.546001,M006,ON,Other_Activity
2009-12-24 20:07:40.843001,M002,ON,Other_Activity
2009-12-24 20:07:41.875001,M015,ON,Other_Activity
2009-12-24 20:07:42.484001,M006,OFF,Other_Activity
2009-12-24 20:07:44.140001,M017,ON,Other_Activity
2009-12-24 20:07:45.171001,M002,OFF,Other_Activity
2009-12-24 20:07:46.140001,M015,OFF,Other_Activity
2009-12-24 20:07:47.140001,M018,ON,Other_Activity
2009-12-24 20:07:47.437001,M002,ON,Other_Activity
2009-12-24 20:07:48.437001,M017,OFF,Other_Activity
2009-12-24 20:07:50.390001,M010,ON,Other_Activity
2009-12-24 20:07:51.109001,M018,OFF,Other_Activity
2009-12-24 20:07:51.390001,M002,OFF,Other_Activity
2009-12-24 20:07:52.750001,M002,ON,Other_Activity
2009-12-24 20:07:54.406001,M010,OFF,Other_Activity
2009-12-24 20:07:56.343001,M010,ON,Other_Activity
2009-12-24 20:07:56.671001,M002,OFF,Other_Activity
2009-12-24 20:07:59.015001,M018,ON,Other_Activity
2009-12-24 20:08:00.343001,M010,OFF,Other_Activity
2009-12-24 20:08:01.953001,M002,ON,Other_Activity
2009-12-24 20:08:02.937001,M017,ON,Other_Activity
2009-12-24 20:08:03.281001,M018,OFF,Other_Activity
2009-12-24 20:08:04.609001,M015,ON,Other_Activity
2009-12-24 20:08:05.953001,M002,OFF,Other_Activity
2009-12-24 20:08:06.578001,M006,ON,Other_Activity
2009-12-24 20:08:06.921001,M017,OFF,Other_Activity
2009-12-24 20:08:08.546001,M015,OFF,Other_Activity
2009-12-24 20:08:09.546001,M002,ON,Other_Activity
2009-12-24 20:08:10.546001,M006,OFF,Other_Activity
2009-12-24 20:08:12.546001,M015,ON,Other_Activity
2009-12-24 20:08:13.546001,M002,OFF,Other_Activity
2009-12-24 20:08:13.843001,M006,ON,Other_Activity
2009-12-24 20:08:16.468001,M015,OFF,Other_Activity
2009-12-24 20:08:18.171001,M006,OFF,Other_Activity
2009-12-24 20:08:19.437001,M015,ON,Other_Activity
2009-12-24 20:08:20.140001,M006,ON,Other_Activity
2009-12-24 20:08:21.468001,M017,ON,Other_Activity
2009-12-24 20:08:23.750001,M015,OFF,Other_Activity
2009-12-24 20:08:24.062001,M018,ON,Other_Activity
2009-12-24 20:08:24.406001,M006,OFF,Other_Activity
2009-12-24 20:08:26.046001,M017,OFF,Other_Activity
2009-12-24 20:08:27.687001,M018,OFF,Other_Activity
2009-12-24 20:08:34.953001,M017,ON,Other_Activity
2009-12-24 20:08:36.281001,M015,ON,Other_Activity
2009-12-24 20:08:37.921001,M006,ON,Other_Activity
2009-12-24 20:08:38.937001,M017,OFF,Other_Activity
2009-12-24 20:08:40.234001,M015,OFF,Other_Activity
2009-12-24 20:08:41.875001,M006,OFF,Other_Activity
2009-12-24 20:08:51.171001,M006,ON,Other_Activity
2009-12-24 20:08:53.437001,M015,ON,Other_Activity
2009-12-24 20:08:55.078001,M006,OFF,Other_Activity
2009-12-24 20:08:56.765001,M018,ON,Other_Activity
2009-12-24 20:08:58.046001,M015,OFF,Other_Activity
2009-12-24 20:09:00.031001,M017,ON,Other_Activity
2009-12-24 20:09:00.718001,M018,OFF,Other_Activity
2009-12-24 20:09:01.046001,M011,ON,Other_Activity
2009-12-24 20:09:03.984001,M017,OFF,Other_Activity
2009-12-24 20:09:04.375001,M018,ON,Other_Activity
2009-12-24 20:09:04.984001,M011,OFF,Other_Activity
2009-12-24 20:09:08.281001,M018,OFF,Other_Activity
2009-12-24 20:09:10.921001,M011,ON,Other_Activity
2009-12-24 20:09:11.234001,M018,ON,Other_Activity
2009-12-24 20:09:13.906001,M017,ON,Other_Activity
2009-12-24 20:09:15.234001,M018,OFF,Other_Activity
2009-12-24 20:09:15.546001,M011,OFF,Other_Activity
2009-12-24 20:09:17.843001,M017,OFF,Other_Activity
2009-12-24 20:09:18.171001,M015,ON,Other_Activity
2009-12-24 20:09:19.828001,M006,ON,Other_Activity
2009-12-24 20:09:22.140001,M015,OFF,Other_Activity
2009-12-24 20:09:24.140001,M006,OFF,Other_Activity
2009-12-24 20:09:27.468001,M002,ON,Other_Activity
2009-12-24 20:09:31.734001,M002,OFF,Other_Activity
2009-12-24 20:09:37.640001,M006,ON,Other_Activity
2009-12-24 20:09:39.343001,M015,ON,Other_Activity
2009-12-24 20:09:41.640001,M017,ON,Other_Activity
2009-12-24 20:09:41.968001,M006,OFF,Other_Activity
